id	len	species
CAKM01000283_17582	1217	PNEJI
CAKM01000283_19135	192	PNEJI
CAKM01000283_20083	390	PNEJI
CAKM01000283_21919	1154	PNEJI
CAKM01000283_25806	148	PNEJI
CAKM01000283_26698	5	PNEJI
CAKM01000283_27289	273	PNEJI
CAKM01000283_28162	333	PNEJI
CAKM01000283_32234	82	PNEJI
CAKM01000283_32855	174	PNEJI
CAKM01000283_34398	187	PNEJI
CAKM01000283_36659	955	PNEJI
CAKM01000283_38272	2292	PNEJI
CAKM01000283_41442	217	PNEJI
CAKM01000283_43952	4602	PNEJI
CAKM01000283_52845	270	PNEJI
CAKM01000283_54322	82	PNEJI
CAKM01000283_55683	525	PNEJI
CAKM01000283_56805	373	PNEJI
CAKM01000283_60426	432	PNEJI
CAKM01000283_63789	1302	PNEJI
CAKM01000283_65330	120	PNEJI
CAKM01000283_65813	1441	PNEJI
CAKM01000283_67504	164	PNEJI
CAKM01000283_68827	733	PNEJI
CAKM01000283_70644	2559	PNEJI
CAKM01000283_74305	399	PNEJI
CAKM01000283_75146	2050	PNEJI
CAKM01000283_77269	475	PNEJI
CAKM01000283_79336	1517	PNEJI
CAKM01000283_82411	213	PNEJI
CAKM01000283_83616	336	PNEJI
CAKM01000283_84207	533	PNEJI
CAKM01000284_1319	55	PNEJI
CAKM01000284_2763	147	PNEJI
CAKM01000284_5050	1059	PNEJI
CAKM01000284_8043	252	PNEJI
CAKM01000284_10314	318	PNEJI
CAKM01000284_12170	584	PNEJI
CAKM01000284_12828	344	PNEJI
CAKM01000284_17672	55	PNEJI
CAKM01000284_19309	426	PNEJI
CAKM01000284_21160	2777	PNEJI
CAKM01000284_24629	885	PNEJI
CAKM01000284_26357	396	PNEJI
CAKM01000284_29422	682	PNEJI
CAKM01000284_37637	1643	PNEJI
CAKM01000284_39650	26	PNEJI
CAKM01000284_40986	358	PNEJI
CAKM01000284_42165	318	PNEJI
CAKM01000284_45456	389	PNEJI
CAKM01000284_46868	97	PNEJI
CAKM01000284_49930	15	PNEJI
CAKM01000284_50607	65	PNEJI
CAKM01000284_52890	133	PNEJI
CAKM01000284_60014	146	PNEJI
CAKM01000284_60491	285	PNEJI
CAKM01000284_61135	155	PNEJI
CAKM01000284_62265	46	PNEJI
CAKM01000284_64528	872	PNEJI
CAKM01000284_66674	70	PNEJI
CAKM01000284_71837	2207	PNEJI
CAKM01000284_77222	4932	PNEJI
CAKM01000284_82823	127	PNEJI
CAKM01000284_85759	51	PNEJI
CAKM01000284_86747	3078	PNEJI
CAKM01000284_91496	590	PNEJI
CAKM01000284_97715	601	PNEJI
CAKM01000284_98992	187	PNEJI
CAKM01000285_1808	177	PNEJI
CAKM01000285_2143	178	PNEJI
CAKM01000288_355	1093	PNEJI
CAKM01000288_2518	293	PNEJI
CAKM01000288_4134	223	PNEJI
CAKM01000288_5185	445	PNEJI
CAKM01000290_1578	229	PNEJI
CAKM01000290_2611	614	PNEJI
CAKM01000290_5238	681	PNEJI
CAKM01000291_1456	66	PNEJI
CAKM01000293_3500	623	PNEJI
CAKM01000293_5004	1992	PNEJI
CAKM01000293_10399	1060	PNEJI
CAKM01000293_13087	608	PNEJI
CAKM01000295_1908	23	PNEJI
CAKM01000295_4529	544	PNEJI
CAKM01000295_7159	174	PNEJI
CAKM01000295_11932	181	PNEJI
CAKM01000295_12994	273	PNEJI
CAKM01000295_13921	146	PNEJI
CAKM01000295_14393	497	PNEJI
CAKM01000296_1268	144	PNEJI
CAKM01000297_1206	214	PNEJI
CAKM01000297_3116	683	PNEJI
CAKM01000297_5649	264	PNEJI
CAKM01000297_6651	316	PNEJI
CAKM01000297_7203	34	PNEJI
CAKM01000297_10232	113	PNEJI
CAKM01000298_3316	153	PNEJI
CAKM01000298_4312	546	PNEJI
CAKM01000298_6671	29	PNEJI
CAKM01000298_8124	1047	PNEJI
CAKM01000298_10209	406	PNEJI
CAKM01000300_895	123	PNEJI
CAKM01000300_1387	254	PNEJI
CAKM01000300_3934	35	PNEJI
CAKM01000300_4422	69	PNEJI
CAKM01000300_5112	1208	PNEJI
CAKM01000300_7721	253	PNEJI
CAKM01000301_1416	233	PNEJI
CAKM01000302_1482	133	PNEJI
CAKM01000302_2543	121	PNEJI
CAKM01000302_3745	790	PNEJI
CAKM01000304_3357	107	PNEJI
CAKM01000304_5297	319	PNEJI
CAKM01000306_1052	2625	PNEJI
CAKM01000306_4576	548	PNEJI
CAKM01000306_5952	528	PNEJI
CAKM01000307_647	531	PNEJI
CAKM01000307_1782	452	PNEJI
CAKM01000307_2723	737	PNEJI
CAKM01000307_4691	177	PNEJI
CAKM01000308_1059	1088	PNEJI
CAKM01000308_2491	125	PNEJI
CAKM01000308_3337	1406	PNEJI
CAKM01000308_5352	414	PNEJI
CAKM01000309_283	652	PNEJI
CAKM01000309_1256	193	PNEJI
CAKM01000310_1645	818	PNEJI
CAKM01000310_2731	190	PNEJI
CAKM01000310_3807	415	PNEJI
CAKM01000310_4459	400	PNEJI
CAKM01000311_1172	305	PNEJI
CAKM01000311_4596	228	PNEJI
CAKM01000313_1767	603	PNEJI
CAKM01000313_4277	538	PNEJI
CAKM01000315_529	617	PNEJI
CAKM01000315_3159	681	PNEJI
CAKM01000316_674	145	PNEJI
CAKM01000316_1229	571	PNEJI
CAKM01000317_1061	158	PNEJI
CAKM01000318_2328	28	PNEJI
CAKM01000319_293	1080	PNEJI
CAKM01000326_922	587	PNEJI
CAKM01000326_2454	1073	PNEJI
CAKM01000326_3875	843	PNEJI
CAKM01000327_1037	1774	PNEJI
CAKM01000327_4560	522	PNEJI
CAKM01000328_425	504	PNEJI
CAKM01000328_1276	422	PNEJI
CAKM01000328_2368	829	PNEJI
CAKM01000328_3807	202	PNEJI
CAKM01000329_660	194	PNEJI
CAKM01000329_4604	1107	PNEJI
CAKM01000332_419	20	PNEJI
CAKM01000333_638	570	PNEJI
CAKM01000333_2236	1450	PNEJI
CAKM01000334_1264	853	PNEJI
CAKM01000334_4053	817	PNEJI
CAKM01000335_2447	149	PNEJI
CAKM01000335_3020	316	PNEJI
CAKM01000335_4135	892	PNEJI
CAKM01000335_5662	326	PNEJI
CAKM01000336_2418	3488	PNEJI
CAKM01000336_6972	486	PNEJI
CAKM01000336_8731	388	PNEJI
CAKM01000336_9863	663	PNEJI
CAKM01000336_11459	157	PNEJI
CAKM01000336_14998	201	PNEJI
CAKM01000336_16694	328	PNEJI
CAKM01000336_17916	214	PNEJI
CAKM01000336_19437	90	PNEJI
CAKM01000336_20844	1072	PNEJI
CAKM01000336_22306	64	PNEJI
CAKM01000336_22649	150	PNEJI
CAKM01000336_23894	330	PNEJI
CAKM01000336_25154	328	PNEJI
CAKM01000338_4354	375	PNEJI
CAKM01000338_6443	285	PNEJI
CAKM01000338_8623	602	PNEJI
CAKM01000338_10183	239	PNEJI
CAKM01000338_12193	529	PNEJI
CAKM01000339_324	368	PNEJI
CAKM01000339_5949	223	PNEJI
CAKM01000339_10118	1274	PNEJI
CAKM01000339_12340	267	PNEJI
CAKM01000339_14214	144	PNEJI
CAKM01000339_15315	707	PNEJI
CAKM01000339_17102	725	PNEJI
CAKM01000339_18313	444	PNEJI
CAKM01000341_1660	89	PNEJI
CAKM01000341_2034	406	PNEJI
CAKM01000341_3168	172	PNEJI
CAKM01000342_1974	871	PNEJI
CAKM01000342_3338	15	PNEJI
CAKM01000342_4509	656	PNEJI
CAKM01000343_300	830	PNEJI
CAKM01000343_1773	10	PNEJI
CAKM01000343_2581	421	PNEJI
CAKM01000343_4143	2605	PNEJI
CAKM01000343_7921	364	PNEJI
CAKM01000343_8495	52	PNEJI
CAKM01000345_3217	1787	PNEJI
CAKM01000346_1270	602	PNEJI
CAKM01000346_4367	571	PNEJI
CAKM01000346_5316	2658	PNEJI
CAKM01000346_9149	784	PNEJI
CAKM01000346_11299	143	PNEJI
CAKM01000346_12373	1546	PNEJI
CAKM01000346_17390	1428	PNEJI
CAKM01000346_19489	525	PNEJI
CAKM01000347_692	1203	PNEJI
CAKM01000348_2773	15	PNEJI
CAKM01000348_3987	72	PNEJI
CAKM01000349_2322	598	PNEJI
CAKM01000350_3890	465	PNEJI
CAKM01000350_5531	92	PNEJI
CAKM01000351_8483	1515	PNEJI
CAKM01000351_11382	2010	PNEJI
CAKM01000351_13928	214	PNEJI
CAKM01000352_3851	4410	PNEJI
CAKM01000353_752	1146	PNEJI
CAKM01000353_2193	300	PNEJI
CAKM01000353_3114	20	PNEJI
CAKM01000353_3902	454	PNEJI
CAKM01000353_5348	204	PNEJI
CAKM01000354_1372	16	PNEJI
CAKM01000354_2698	1	PNEJI
CAKM01000354_3995	31	PNEJI
CAKM01000354_4728	2542	PNEJI
CAKM01000355_1077	218	PNEJI
CAKM01000355_1758	1060	PNEJI
NC_003423_694	4530	SPOM
NC_003423_5451	25	SPOM
NC_003423_6319	25	SPOM
NC_003423_6830	803	SPOM
NC_003423_7980	25	SPOM
NC_003423_9015	25	SPOM
NC_003423_9458	1111	SPOM
NC_003423_11010	25	SPOM
NC_003423_11352	824	SPOM
NC_003423_12614	25	SPOM
NC_003423_12751	821	SPOM
NC_003423_15030	25	SPOM
NC_003423_15379	602	SPOM
NC_003423_16593	2802	SPOM
NC_003423_19641	25	SPOM
NC_003423_20384	25	SPOM
NC_003423_20607	418	SPOM
NC_003423_21755	356	SPOM
NC_003423_22279	25	SPOM
NC_003423_23530	1386	SPOM
NC_003423_25627	528	SPOM
NC_003423_26287	25	SPOM
NC_003423_28373	25	SPOM
NC_003423_28577	47	SPOM
NC_003423_28797	4434	SPOM
NC_003423_34781	331	SPOM
NC_003423_36590	302	SPOM
NC_003423_37189	1325	SPOM
NC_003423_38587	25	SPOM
NC_003423_40144	25	SPOM
NC_003423_40278	4416	SPOM
NC_003423_44810	25	SPOM
NC_003423_46832	25	SPOM
NC_003423_46837	219	SPOM
NC_003423_49143	25	SPOM
NC_003423_52194	2128	SPOM
NC_003423_54497	25	SPOM
NC_003423_55568	25	SPOM
NC_003423_55583	168	SPOM
NC_003423_55850	25	SPOM
NC_003423_56786	25	SPOM
NC_003423_57114	1022	SPOM
NC_003423_58324	25	SPOM
NC_003423_59705	848	SPOM
NC_003423_61206	156	SPOM
NC_003423_61496	25	SPOM
NC_003423_62256	25	SPOM
NC_003423_62957	25	SPOM
NC_003423_63087	515	SPOM
NC_003423_64287	200	SPOM
NC_003423_64669	25	SPOM
NC_003423_66275	567	SPOM
NC_003423_67226	1129	SPOM
NC_003423_68853	1303	SPOM
NC_003423_70204	25	SPOM
NC_003423_71095	25	SPOM
NC_003423_71311	174	SPOM
NC_003423_73391	1682	SPOM
NC_003423_76318	25	SPOM
NC_003423_77401	25	SPOM
NC_003423_77626	1332	SPOM
NC_003423_80202	697	SPOM
NC_003423_81295	25	SPOM
NC_003423_82954	25	SPOM
NC_003423_83767	25	SPOM
NC_003423_85632	2095	SPOM
NC_003423_89030	2346	SPOM
NC_003423_91724	25	SPOM
NC_003423_92864	1619	SPOM
NC_003423_95623	25	SPOM
NC_003423_95740	1502	SPOM
NC_003423_98382	25	SPOM
NC_003423_98535	1325	SPOM
NC_003423_100001	25	SPOM
NC_003423_101141	25	SPOM
NC_003423_101412	1097	SPOM
NC_003423_102674	491	SPOM
NC_003423_104529	80	SPOM
NC_003423_105128	25	SPOM
NC_003423_106874	25	SPOM
NC_003423_107222	292	SPOM
NC_003423_108872	25	SPOM
NC_003423_109354	51	SPOM
NC_003423_109906	1101	SPOM
NC_003423_111309	25	SPOM
NC_003423_113049	25	SPOM
NC_003423_113473	619	SPOM
NC_003423_114584	3308	SPOM
NC_003423_118252	25	SPOM
NC_003423_119329	25	SPOM
NC_003423_121644	1013	SPOM
NC_003423_122747	25	SPOM
NC_003423_127145	25	SPOM
NC_003423_128825	25	SPOM
NC_003423_129599	25	SPOM
NC_003423_129743	2610	SPOM
NC_003423_134303	25	SPOM
NC_003423_136025	25	SPOM
NC_003423_136276	346	SPOM
NC_003423_137044	25	SPOM
NC_003423_138064	25	SPOM
NC_003423_138525	25	SPOM
NC_003423_140085	25	SPOM
NC_003423_140378	96	SPOM
NC_003423_141088	197	SPOM
NC_003423_142181	81	SPOM
NC_003423_142412	25	SPOM
NC_003423_144911	25	SPOM
NC_003423_145394	307	SPOM
NC_003423_150430	25	SPOM
NC_003423_150575	915	SPOM
NC_003423_159229	25	SPOM
NC_003423_159571	786	SPOM
NC_003423_160461	25	SPOM
NC_003423_162156	25	SPOM
NC_003423_162498	1036	SPOM
NC_003423_164430	25	SPOM
NC_003423_165159	25	SPOM
NC_003423_165318	1232	SPOM
NC_003423_166792	25	SPOM
NC_003423_168671	25	SPOM
NC_003423_170120	25	SPOM
NC_003423_170141	26	SPOM
NC_003423_172158	25	SPOM
NC_003423_172272	106	SPOM
NC_003423_174356	466	SPOM
NC_003423_174842	25	SPOM
NC_003423_175946	25	SPOM
NC_003423_176297	25	SPOM
NC_003423_177047	25	SPOM
NC_003423_177245	224	SPOM
NC_003423_180609	25	SPOM
NC_003423_180736	258	SPOM
NC_003423_181065	366	SPOM
NC_003423_182304	25	SPOM
NC_003423_182825	25	SPOM
NC_003423_184226	25	SPOM
NC_003423_186960	406	SPOM
NC_003423_187424	25	SPOM
NC_003423_191936	25	SPOM
NC_003423_193543	25	SPOM
NC_003423_193851	187	SPOM
NC_003423_195990	25	SPOM
NC_003423_197076	87	SPOM
NC_003423_197190	179	SPOM
NC_003423_200996	352	SPOM
NC_003423_201813	444	SPOM
NC_003423_202536	25	SPOM
NC_003423_202968	25	SPOM
NC_003423_203624	781	SPOM
NC_003423_204649	25	SPOM
NC_003423_205471	25	SPOM
NC_003423_207078	25	SPOM
NC_003423_209286	25	SPOM
NC_003423_209642	114	SPOM
NC_003423_209802	25	SPOM
NC_003423_211345	166	SPOM
NC_003423_211859	25	SPOM
NC_003423_212092	283	SPOM
NC_003423_214900	227	SPOM
NC_003423_215144	25	SPOM
NC_003423_217001	25	SPOM
NC_003423_218883	299	SPOM
NC_003423_219362	25	SPOM
NC_003423_221261	25	SPOM
NC_003423_221327	31	SPOM
NC_003423_221699	25	SPOM
NC_003423_223513	25	SPOM
NC_003423_224118	179	SPOM
NC_003423_224329	25	SPOM
NC_003423_226240	25	SPOM
NC_003423_228690	1579	SPOM
NC_003423_230368	25	SPOM
NC_003423_233062	25	SPOM
NC_003423_233219	48	SPOM
NC_003423_233634	25	SPOM
NC_003423_234249	25	SPOM
NC_003423_234310	167	SPOM
NC_003423_234503	25	SPOM
NC_003423_239514	25	SPOM
NC_003423_239593	245	SPOM
NC_003423_240370	25	SPOM
NC_003423_243070	25	SPOM
NC_003423_243732	234	SPOM
NC_003423_244611	25	SPOM
NC_003423_244952	25	SPOM
NC_003423_245184	285	SPOM
NC_003423_245718	25	SPOM
NC_003423_246640	25	SPOM
NC_003423_247129	78	SPOM
NC_003423_247261	25	SPOM
NC_003423_248754	25	SPOM
NC_003423_248978	63	SPOM
NC_003423_249087	25	SPOM
NC_003423_252500	25	SPOM
NC_003423_252683	465	SPOM
NC_003423_253985	632	SPOM
NC_003423_257139	315	SPOM
NC_003423_257526	382	SPOM
NC_003423_257980	868	SPOM
NC_003423_258920	586	SPOM
NC_003423_259577	25	SPOM
NC_003423_259962	25	SPOM
NC_003423_260026	283	SPOM
NC_003423_260725	25	SPOM
NC_003423_262075	25	SPOM
NC_003423_263915	25	SPOM
NC_003423_264815	25	SPOM
NC_003423_266899	25	SPOM
NC_003423_267230	229	SPOM
NC_003423_267490	25	SPOM
NC_003423_268955	25	SPOM
NC_003423_269409	227	SPOM
NC_003423_269707	25	SPOM
NC_003423_270190	25	SPOM
NC_003423_270293	155	SPOM
NC_003423_270987	25	SPOM
NC_003423_274338	25	SPOM
NC_003423_274543	169	SPOM
NC_003423_275907	25	SPOM
NC_003423_277077	25	SPOM
NC_003423_277239	702	SPOM
NC_003423_279286	35	SPOM
NC_003423_279664	25	SPOM
NC_003423_281104	25	SPOM
NC_003423_281248	192	SPOM
NC_003423_281629	25	SPOM
NC_003423_283549	25	SPOM
NC_003423_283938	25	SPOM
NC_003423_284526	25	SPOM
NC_003423_284902	487	SPOM
NC_003423_285460	216	SPOM
NC_003423_285750	159	SPOM
NC_003423_286039	25	SPOM
NC_003423_287419	25	SPOM
NC_003423_288247	309	SPOM
NC_003423_289625	25	SPOM
NC_003423_290636	25	SPOM
NC_003423_290876	25	SPOM
NC_003423_291959	25	SPOM
NC_003423_292251	974	SPOM
NC_003423_293466	25	SPOM
NC_003423_294507	25	SPOM
NC_003423_294726	4	SPOM
NC_003423_296236	25	SPOM
NC_003423_297154	25	SPOM
NC_003423_297200	189	SPOM
NC_003423_299136	211	SPOM
NC_003423_301215	25	SPOM
NC_003423_301357	397	SPOM
NC_003423_301982	25	SPOM
NC_003423_303689	25	SPOM
NC_003423_303735	180	SPOM
NC_003423_305301	25	SPOM
NC_003423_306492	25	SPOM
NC_003423_306705	337	SPOM
NC_003423_309945	25	SPOM
NC_003423_310702	25	SPOM
NC_003423_312148	25	SPOM
NC_003423_312519	290	SPOM
NC_003423_313297	25	SPOM
NC_003423_314683	25	SPOM
NC_003423_314762	764	SPOM
NC_003423_315962	25	SPOM
NC_003423_317456	25	SPOM
NC_003423_317630	64	SPOM
NC_003423_318693	25	SPOM
NC_003423_320481	25	SPOM
NC_003423_321520	114	SPOM
NC_003423_321662	25	SPOM
NC_003423_322685	25	SPOM
NC_003423_322999	945	SPOM
NC_003423_324191	25	SPOM
NC_003423_325163	25	SPOM
NC_003423_325566	669	SPOM
NC_003423_326306	346	SPOM
NC_003423_326725	699	SPOM
NC_003423_327992	25	SPOM
NC_003423_329747	25	SPOM
NC_003423_331065	1429	SPOM
NC_003423_334388	25	SPOM
NC_003423_336801	25	SPOM
NC_003423_338139	25	SPOM
NC_003423_338427	919	SPOM
NC_003423_340013	196	SPOM
NC_003423_340970	25	SPOM
NC_003423_341657	25	SPOM
NC_003423_341754	155	SPOM
NC_003423_342409	25	SPOM
NC_003423_344257	25	SPOM
NC_003423_344385	462	SPOM
NC_003423_345364	25	SPOM
NC_003423_346439	25	SPOM
NC_003423_346529	1061	SPOM
NC_003423_348314	25	SPOM
NC_003423_350060	25	SPOM
NC_003423_350377	315	SPOM
NC_003423_352370	1661	SPOM
NC_003423_355574	346	SPOM
NC_003423_357333	25	SPOM
NC_003423_359867	36	SPOM
NC_003423_360344	25	SPOM
NC_003423_360367	58	SPOM
NC_003423_363442	25	SPOM
NC_003423_364090	25	SPOM
NC_003423_364862	216	SPOM
NC_003423_365415	25	SPOM
NC_003423_366655	25	SPOM
NC_003423_367531	63	SPOM
NC_003423_368329	25	SPOM
NC_003423_372359	25	SPOM
NC_003423_373550	25	SPOM
NC_003423_373652	40	SPOM
NC_003423_373889	25	SPOM
NC_003423_375926	25	SPOM
NC_003423_376462	25	SPOM
NC_003423_376837	25	SPOM
NC_003423_378627	25	SPOM
NC_003423_379701	25	SPOM
NC_003423_380054	233	SPOM
NC_003423_380390	25	SPOM
NC_003423_382949	25	SPOM
NC_003423_383527	25	SPOM
NC_003423_383961	25	SPOM
NC_003423_384086	122	SPOM
NC_003423_384321	25	SPOM
NC_003423_386506	25	SPOM
NC_003423_387010	25	SPOM
NC_003423_390297	628	SPOM
NC_003423_390989	25	SPOM
NC_003423_395366	25	SPOM
NC_003423_396038	714	SPOM
NC_003423_396992	25	SPOM
NC_003423_398531	25	SPOM
NC_003423_398958	45	SPOM
NC_003423_399368	25	SPOM
NC_003423_400685	25	SPOM
NC_003423_402350	25	SPOM
NC_003423_402696	25	SPOM
NC_003423_404023	25	SPOM
NC_003423_407678	25	SPOM
NC_003423_407909	1249	SPOM
NC_003423_409496	25	SPOM
NC_003423_410454	25	SPOM
NC_003423_411120	25	SPOM
NC_003423_412635	25	SPOM
NC_003423_413410	52	SPOM
NC_003423_413556	25	SPOM
NC_003423_414222	25	SPOM
NC_003423_414504	382	SPOM
NC_003423_415111	25	SPOM
NC_003423_416659	25	SPOM
NC_003423_417319	25	SPOM
NC_003423_419477	25	SPOM
NC_003423_419868	208	SPOM
NC_003423_421123	25	SPOM
NC_003423_422572	25	SPOM
NC_003423_425447	713	SPOM
NC_003423_430391	2	SPOM
NC_003423_430551	25	SPOM
NC_003423_431781	25	SPOM
NC_003423_431803	720	SPOM
NC_003423_432550	25	SPOM
NC_003423_434312	25	SPOM
NC_003423_434528	283	SPOM
NC_003423_434873	25	SPOM
NC_003423_435974	25	SPOM
NC_003423_436233	25	SPOM
NC_003423_442033	25	SPOM
NC_003423_442079	265	SPOM
NC_003423_442631	25	SPOM
NC_003423_446809	25	SPOM
NC_003423_447178	1460	SPOM
NC_003423_448934	25	SPOM
NC_003423_449282	25	SPOM
NC_003423_449399	41	SPOM
NC_003423_449771	25	SPOM
NC_003423_451989	25	SPOM
NC_003423_453040	25	SPOM
NC_003423_453063	933	SPOM
NC_003423_456575	25	SPOM
NC_003423_458048	25	SPOM
NC_003423_458488	384	SPOM
NC_003423_463562	25	SPOM
NC_003423_464018	220	SPOM
NC_003423_464310	217	SPOM
NC_003423_464646	829	SPOM
NC_003423_465633	25	SPOM
NC_003423_466923	25	SPOM
NC_003423_467248	593	SPOM
NC_003423_468134	25	SPOM
NC_003423_468830	539	SPOM
NC_003423_470652	25	SPOM
NC_003423_471705	25	SPOM
NC_003423_473827	25	SPOM
NC_003423_474498	25	SPOM
NC_003423_474574	25	SPOM
NC_003423_474627	25	SPOM
NC_003423_476521	25	SPOM
NC_003423_476784	405	SPOM
NC_003423_477365	25	SPOM
NC_003423_478700	25	SPOM
NC_003423_478739	174	SPOM
NC_003423_479203	25	SPOM
NC_003423_480897	25	SPOM
NC_003423_481076	25	SPOM
NC_003423_483707	25	SPOM
NC_003423_483827	51	SPOM
NC_003423_483949	25	SPOM
NC_003423_486961	25	SPOM
NC_003423_487000	382	SPOM
NC_003423_487505	379	SPOM
NC_003423_488230	25	SPOM
NC_003423_488773	25	SPOM
NC_003423_489601	222	SPOM
NC_003423_489882	25	SPOM
NC_003423_491834	25	SPOM
NC_003423_493656	25	SPOM
NC_003423_493813	779	SPOM
NC_003423_494742	25	SPOM
NC_003423_495936	25	SPOM
NC_003423_496424	110	SPOM
NC_003423_496681	132	SPOM
NC_003423_499374	25	SPOM
NC_003423_500162	25	SPOM
NC_003423_500763	490	SPOM
NC_003423_501305	25	SPOM
NC_003423_501863	25	SPOM
NC_003423_502873	25	SPOM
NC_003423_503851	25	SPOM
NC_003423_505923	25	SPOM
NC_003423_508917	25	SPOM
NC_003423_509057	355	SPOM
NC_003423_511204	25	SPOM
NC_003423_512467	25	SPOM
NC_003423_512925	329	SPOM
NC_003423_514216	25	SPOM
NC_003423_515705	25	SPOM
NC_003423_515954	472	SPOM
NC_003423_516442	25	SPOM
NC_003423_516736	25	SPOM
NC_003423_516880	393	SPOM
NC_003423_517344	25	SPOM
NC_003423_517838	25	SPOM
NC_003423_517985	110	SPOM
NC_003423_518372	25	SPOM
NC_003423_519464	25	SPOM
NC_003423_519646	608	SPOM
NC_003423_526091	25	SPOM
NC_003423_526643	25	SPOM
NC_003423_528545	345	SPOM
NC_003423_529453	25	SPOM
NC_003423_531980	25	SPOM
NC_003423_532063	130	SPOM
NC_003423_532697	25	SPOM
NC_003423_535092	25	SPOM
NC_003423_535264	40	SPOM
NC_003423_535383	25	SPOM
NC_003423_535988	25	SPOM
NC_003423_536042	610	SPOM
NC_003423_539155	172	SPOM
NC_003423_539418	25	SPOM
NC_003423_539961	25	SPOM
NC_003423_540118	1035	SPOM
NC_003423_541283	25	SPOM
NC_003423_542972	25	SPOM
NC_003423_543169	190	SPOM
NC_003423_543421	25	SPOM
NC_003423_544726	25	SPOM
NC_003423_545071	25	SPOM
NC_003423_546967	25	SPOM
NC_003423_548378	4	SPOM
NC_003423_548670	25	SPOM
NC_003423_549813	25	SPOM
NC_003423_550296	25	SPOM
NC_003423_550788	25	SPOM
NC_003423_551743	25	SPOM
NC_003423_554125	25	SPOM
NC_003423_555893	25	SPOM
NC_003423_556879	25	SPOM
NC_003423_557249	578	SPOM
NC_003423_558335	25	SPOM
NC_003423_560293	25	SPOM
NC_003423_560417	45	SPOM
NC_003423_564138	25	SPOM
NC_003423_564809	285	SPOM
NC_003423_565310	25	SPOM
NC_003423_567695	25	SPOM
NC_003423_568420	701	SPOM
NC_003423_569306	850	SPOM
NC_003423_570227	678	SPOM
NC_003423_571061	25	SPOM
NC_003423_573953	25	SPOM
NC_003423_574321	311	SPOM
NC_003423_575773	25	SPOM
NC_003423_576292	25	SPOM
NC_003423_578731	25	SPOM
NC_003423_579739	25	SPOM
NC_003423_580057	100	SPOM
NC_003423_581247	25	SPOM
NC_003423_583449	25	SPOM
NC_003423_585910	25	SPOM
NC_003423_586016	263	SPOM
NC_003423_586543	25	SPOM
NC_003423_587782	25	SPOM
NC_003423_588262	76	SPOM
NC_003423_588729	25	SPOM
NC_003423_591195	25	SPOM
NC_003423_591435	211	SPOM
NC_003423_592614	574	SPOM
NC_003423_593576	575	SPOM
NC_003423_594472	25	SPOM
NC_003423_596749	25	SPOM
NC_003423_597187	123	SPOM
NC_003423_597611	25	SPOM
NC_003423_600646	535	SPOM
NC_003423_601191	18	SPOM
NC_003423_601281	25	SPOM
NC_003423_602043	25	SPOM
NC_003423_602187	438	SPOM
NC_003423_602700	240	SPOM
NC_003423_603704	25	SPOM
NC_003423_604378	25	SPOM
NC_003423_604921	795	SPOM
NC_003423_606558	170	SPOM
NC_003423_611990	466	SPOM
NC_003423_612670	25	SPOM
NC_003423_613087	25	SPOM
NC_003423_613320	11	SPOM
NC_003423_613507	25	SPOM
NC_003423_616467	25	SPOM
NC_003423_616648	543	SPOM
NC_003423_617679	25	SPOM
NC_003423_618139	25	SPOM
NC_003423_618245	104	SPOM
NC_003423_618354	25	SPOM
NC_003423_621604	25	SPOM
NC_003423_621874	9	SPOM
NC_003423_622332	25	SPOM
NC_003423_622965	25	SPOM
NC_003423_623103	220	SPOM
NC_003423_623400	25	SPOM
NC_003423_624040	25	SPOM
NC_003423_624092	25	SPOM
NC_003423_624099	15	SPOM
NC_003423_624124	302	SPOM
NC_003423_625198	289	SPOM
NC_003423_625918	86	SPOM
NC_003423_626106	25	SPOM
NC_003423_627489	25	SPOM
NC_003423_627557	377	SPOM
NC_003423_628030	25	SPOM
NC_003423_631172	25	SPOM
NC_003423_631842	25	SPOM
NC_003423_632643	25	SPOM
NC_003423_632707	1017	SPOM
NC_003423_634344	25	SPOM
NC_003423_635451	25	SPOM
NC_003423_635914	1456	SPOM
NC_003423_640138	25	SPOM
NC_003423_641686	25	SPOM
NC_003423_643342	25	SPOM
NC_003423_645220	25	SPOM
NC_003423_646579	25	SPOM
NC_003423_646782	154	SPOM
NC_003423_647507	25	SPOM
NC_003423_648990	25	SPOM
NC_003423_649029	836	SPOM
NC_003423_649980	25	SPOM
NC_003423_652834	25	SPOM
NC_003423_653091	25	SPOM
NC_003423_655247	25	SPOM
NC_003423_655451	666	SPOM
NC_003423_656323	25	SPOM
NC_003423_657109	25	SPOM
NC_003423_657874	577	SPOM
NC_003423_658532	92	SPOM
NC_003423_659085	25	SPOM
NC_003423_660102	25	SPOM
NC_003423_660232	52	SPOM
NC_003423_660384	25	SPOM
NC_003423_661086	25	SPOM
NC_003423_661498	90	SPOM
NC_003423_662940	25	SPOM
NC_003423_664437	25	SPOM
NC_003423_665071	2054	SPOM
NC_003423_668820	761	SPOM
NC_003423_669740	25	SPOM
NC_003423_673843	206	SPOM
NC_003423_676228	401	SPOM
NC_003423_679635	25	SPOM
NC_003423_680549	25	SPOM
NC_003423_682627	25	SPOM
NC_003423_682676	422	SPOM
NC_003423_683488	612	SPOM
NC_003423_684143	25	SPOM
